sp_song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date,popularity
59VRFpPnC8pOhIH2WCWXF9,0.728,0.784,11,-11.776,1,0.0379,0.0449,0.0918,0.0964,0.964,129.981,247406,1994-09-19,65
4HlFJV71xXKIGcU3kRyttv,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,216773,2010-12-01,83
4jRJWlkCn3pAwezfqFODU3,0.244,0.44,7,-7.777,1,0.0475,0.871,8.65e-05,0.372,0.113,82.02,184480,1981,55
3UQQ7g6J8fiMB7oldQzBoq,0.543,0.757,9,-4.986,1,0.0497,0.00197,0.626,0.103,0.22,127.648,285040,1978-05-05,56
4IJuJUFUJfuUuVMJEvvGhS,0.799,0.797,10,-8.121,0,0.0474,0.0295,2.38e-05,0.269,0.795,97.053,295600,1994-05-10,36
26NX1wPt1TRCH536yocd6i,0.632,0.518,6,-6.126,1,0.0313,0.107,0.0,0.354,0.427,90.007,249147,2008-11-14,68
2Z9B8sd6HgEfCWqvOfhFD0,0.529,0.906,7,-6.116,1,0.0517,0.105,3.78e-05,0.0757,0.965,131.847,228147,2005-01-01,56
4HrX1xb0RsnmmJqN52hhHj,0.852,0.742,4,-5.727,1,0.036,0.208,0.0157,0.172,0.942,117.978,292760,1992,60
0mq1y8G1tgzDx33qKc8qTZ,0.509,0.831,11,-5.531,0,0.0398,0.0716,0.000515,0.0547,0.938,167.182,190307,1978-01-01,43
3CqLvQ9fPOLtLIKb7r5ti6,0.41,0.568,2,-11.673,1,0.0346,0.387,0.102,0.389,0.644,103.026,178733,2004-03-23,55
3YTVMf7UqHG0Jab7ONQmUJ,0.317,0.966,1,-4.4,1,0.082,0.000175,0.00515,0.337,0.213,126.49,210387,2006-09-12,23
3jvNwwHkWjELV3QALVz47D,0.545,0.392,2,-10.091,1,0.0481,0.83,9.41e-05,0.0903,0.951,208.426,179307,1950,44
7hR5toSPEgwFZ78jfHdANM,0.681,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.058,250373,2009-11-13,65
2fscHtYDKLd7xYRCTe3prP,0.597,0.818,9,-5.317,0,0.0472,0.0339,0.0,0.978,0.688,92.869,312443,2018-07-20,66
48JAAdtKgOQ4u4QRER6bJX,0.6,0.556,1,-7.294,1,0.026,0.624,0.00735,0.0837,0.233,105.957,294093,2005-01-01,51
1PC9jMGntvaq8Jg3WVhtqO,0.663,0.53,4,-11.545,1,0.0352,0.409,0.0044,0.0873,0.547,152.542,173133,1991-04-03,45
6lUtfmVVJDCGtkSeThnQp2,0.538,0.99,11,-4.034,0,0.0769,0.000153,0.0177,0.118,0.281,121.024,303480,2005,28
3o1nX61oecxnqXieA2ma0U,0.607,0.611,6,-12.514,1,0.0419,0.000794,0.0832,0.322,0.489,87.963,278960,1989-10-20,49
174rZBKJAqD10VBnOjlQQ3,0.684,0.455,5,-8.216,1,0.0307,0.215,1.08e-06,0.263,0.487,97.956,216893,2007-12-11,70
1U5yl42o56X6M6I2MRLJBd,0.29,0.877,3,-3.246,1,0.0511,5.11e-05,0.0,0.209,0.281,140.292,264474,2003,47
7cMQPvEEDqKRHzyYkJR3QY,0.47,0.883,6,-5.498,0,0.0786,0.0549,1.21e-06,0.338,0.493,145.696,226267,1986,37
2E9z476kz9y32gf9YnkaGa,0.576,0.933,6,-6.626,1,0.177,0.0157,0.000662,0.153,0.683,134.003,222627,1977-06-20,33
4dim8F8t01qimHOmr6S3Gd,0.62,0.406,0,-10.421,1,0.0281,0.722,6.73e-06,0.114,0.695,101.489,146840,2000-01-01,52
1Sqe82k1NRzxZsLOOBAHTH,0.669,0.812,10,-8.14,1,0.0341,0.332,0.0,0.0941,0.961,75.132,188467,1996-01-01,46
4OqE9LCGi3JuT1bALpabFX,0.633,0.681,3,-7.142,0,0.0346,0.291,0.0,0.188,0.623,111.995,308000,2004-01-13,38
6PPhp1qpAjLUxQr75vSD4H,0.432,0.425,9,-12.165,1,0.0918,0.312,3.19e-06,0.105,0.589,144.821,291736,1974-04-15,62
5CWyE2OcZI1HVnHBh4RrKF,0.837,0.658,1,-8.013,0,0.126,0.000213,0.122,0.243,0.586,95.027,230133,2005-01-01,53
1xKQbqQtQWrtQS47fUJBtl,0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,253333,1968-08-12,69
6Wn9poxlloGQGFiRjlVCAL,0.206,0.987,7,-3.467,1,0.252,1.84e-05,2.72e-06,0.0654,0.173,191.968,211147,2006-10-17,25
53GqHnsxGqp6XMSEvhhLey,0.432,0.928,4,-4.332,1,0.168,1.25e-05,0.000366,0.188,0.453,75.055,193480,2006-10-17,27
2XbxWdh1e6Tyku9pbaXlFI,0.462,0.507,2,-13.849,0,0.0308,0.022,0.000634,0.253,0.386,134.253,312600,1988,48
6VUXsWN3aNqEhaPawlFjep,0.399,0.35,11,-10.223,1,0.0286,0.777,0.0,0.115,0.667,107.61,137120,1967-12-01,47
2KzvmRXbap2LDYxPj6LV8a,0.865,0.768,1,-16.199,1,0.139,0.00224,0.0,0.244,0.601,97.892,267133,1986-10-01,10
5YY64mW5PL5waJKUsIJIQt,0.297,0.982,7,-4.326,1,0.051,0.0133,0.000699,0.689,0.793,179.311,180160,1992-08-07,59
7iN1s7xHE4ifF5povM6A48,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,243027,1970-05-08,78
4EgPYu8GCjfXu2cp34e7Z0,0.324,0.995,11,-2.49,0,0.172,9.46e-05,0.00609,0.256,0.265,101.953,280093,2008-08-22,44
5NsWakKHyPAKSlLEtgHQZb,0.186,0.369,0,-9.9,1,0.0335,0.116,1.36e-05,0.156,0.0743,85.599,187587,1971-05-21,47
6i7pokV2JiF1et71olScGO,0.345,0.307,9,-13.97,1,0.031,0.834,0.000239,0.101,0.483,176.666,287947,2009-06-09,42
0sztU8yO2eSFM7PCAeKdAT,0.757,0.748,6,-7.091,0,0.253,0.408,0.0,0.178,0.559,96.073,300653,2004-01-01,42
2vuzU4tY5k1lJQBpxhxdI3,0.784,0.599,5,-14.624,0,0.0362,0.241,0.0,0.106,0.906,141.401,158000,1989-01-01,45
4h0igWYayzteBtSNpWYQ9h,0.611,0.179,4,-15.977,1,0.0488,0.918,0.0,0.109,0.556,133.073,138080,1964,56
7lUE02KHkZM44BZgjCaWRO,0.746,0.443,4,-11.305,1,0.0359,0.663,0.0,0.223,0.554,91.11,198333,1991-07-01,67
2g4zxggyax2ABxVM4jRF39,0.573,0.564,0,-10.965,1,0.0432,0.0348,0.0,0.0795,0.702,90.79,184267,1982-02-01,43
6Gu0htTmGIalXKO8mOuSTp,0.246,0.992,9,-2.75,1,0.0912,9.12e-06,0.514,0.27,0.144,97.249,216067,1998-07-13,31
58HV7ZJ99McDZ5P8nBnt9g,0.428,0.682,6,-9.042,0,0.0379,9.98e-05,0.012,0.115,0.122,130.284,624627,1990-01-01,36
3ZxfehzRtB3oJcBuxWXFZQ,0.376,0.67,10,-9.273,1,0.0854,0.0727,2.52e-06,0.0718,0.837,185.503,169293,1969-08-21,61
34nT7RkrF1bimYlQUFEpkq,0.57,0.31,0,-14.151,1,0.0291,0.556,6.08e-05,0.122,0.462,74.989,271467,1976,40
3znapZvsInnCVsDERDUaM5,0.525,0.927,1,-9.561,0,0.0547,0.0025,0.000799,0.216,0.308,161.798,197800,1986-06-16,52
570ZDO2Lmh6NQChOU5xPUL,0.48,0.561,0,-5.874,1,0.027,0.317,0.00641,0.184,0.541,164.791,154160,2006-10-27,61
4krhCfJg0znykZoyjeMXRe,0.521,0.0592,5,-20.178,1,0.0417,0.899,0.0639,0.105,0.245,132.274,186013,1974-08-11,54
1mo1tQypPi59Unv8vWuNbL,0.756,0.661,11,-11.874,0,0.0371,0.417,0.000929,0.0605,0.93,98.266,288093,1976-01-01,47
22ML0MuFKfw16WejbxsLOy,0.466,0.588,5,-10.666,0,0.0812,0.285,9.94e-06,0.0535,0.882,156.131,209360,1979-01-01,59
5yckiSASyeQLPgpBZkXIbu,0.349,0.895,9,-5.98,1,0.0814,4.7e-05,0.00111,0.0387,0.478,135.157,353800,1995-10-23,55
5XaeLCPN7tYyZ08HGvmFJA,0.605,0.535,8,-9.587,1,0.0354,0.287,0.00015,0.366,0.488,137.436,305573,1988-05-31,33
0JTexNTWFuNLw4U5TDnUYj,0.528,0.914,11,-7.233,1,0.102,0.0991,0.0,0.468,0.745,93.33,230413,2005-12-20,47
7eu8WlAizBndJ0aOpOyNka,0.758,0.55,8,-11.776,0,0.0383,0.0716,1.4e-05,0.0889,0.833,95.686,173067,1996,48
0a07HEUjsUzSNR5BC8KJtA,0.844,0.711,9,-6.793,0,0.0914,0.00229,0.0,0.0846,0.302,118.98,247800,2002-02-26,30
7wbPfd2mXbStoZZSnHNd2V,0.561,0.501,5,-9.544,0,0.0266,0.857,0.0106,0.135,0.339,75.68,345240,1978-01-01,57
4cS2HQ6jK80vqdY9ofpztx,0.865,0.69,7,-7.448,1,0.0444,0.289,0.0138,0.225,0.868,121.983,188867,2009,68
4EDeBzhZMcHEx7A8IcDiaL,0.437,0.844,8,-3.394,1,0.0381,0.0642,1.42e-06,0.124,0.493,155.066,177867,2009-09-24,52
0QnONzv3TvHAWk294h6DaQ,0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,195467,1999,71
2v9855tCBy97Qp4BmMZscS,0.529,0.843,7,-11.934,0,0.0548,0.00131,0.231,0.18,0.212,111.364,323960,1987-04-07,43
5nyG3chgotjhFeW1TjnMv9,0.77,0.499,9,-9.073,0,0.0363,0.0139,2.61e-06,0.104,0.145,109.999,280267,2007-10-23,30
0NWDIJCR2vOYJN8ipD8Ktb,0.28,0.48,1,-8.413,0,0.0318,0.5,0.0,0.168,0.345,125.674,221627,1968-01-01,55
7rVGwIkrS7FsGcxai43Inp,0.555,0.346,10,-20.043,0,0.0758,0.0399,0.711,0.0493,0.558,127.918,135600,1992-01-01,20
0kFM6t9htbB53Dg8frGDGh,0.468,0.743,0,-10.846,1,0.0326,0.00819,7.88e-05,0.369,0.648,156.103,241800,1988-02-01,55
2DLMlRfjqedEy9qEm7qB63,0.672,0.471,0,-6.927,1,0.0675,0.339,0.0,0.15,0.381,58.54,254507,1996-09-09,37
66Yxbr2UODJjVBKdZtbnOL,0.57,0.301,0,-16.159,1,0.0341,0.679,8.23e-05,0.0473,0.808,121.694,173333,1987-09-24,56
3i2ZaFbGMZmerAEoVHvsmB,0.859,0.812,7,-8.211,0,0.043,0.305,0.0,0.124,0.856,132.575,161286,2008-07-01,49
1ZNDtli4TjhuoBnWplaePI,0.59,0.188,7,-12.253,1,0.0302,0.871,0.0,0.0877,0.521,113.907,177107,1963-12-17,46
0MpudpDt8ozqoEYdSMkxaL,0.5,0.636,9,-7.458,0,0.0435,0.308,0.0,0.157,0.344,119.687,339680,1985-01-01,18
6ufzyWwbjLdQeWvsquWiil,0.521,0.591,1,-5.753,1,0.0328,0.0011,1.28e-05,0.132,0.179,103.449,234800,2007-01-01,43
0Ln5tJyLX5qusquBOtq7wf,0.525,0.741,10,-5.643,1,0.0311,0.0874,0.147,0.117,0.179,117.031,252280,2009,66
1v1PV2wERHiMPesMWX0qmO,0.702,0.735,7,-10.458,0,0.0465,0.243,0.117,0.474,0.687,105.177,346667,1977-11-28,61
3Nb8fENlriv00hFvPDQmqo,0.72,0.751,0,-8.671,1,0.0608,0.376,0.0,0.678,0.687,111.327,178733,2017-10-09,6
00u3IsZKQJXlIIHFgLxbU9,0.692,0.863,7,-7.665,1,0.0274,0.0448,0.00404,0.372,0.965,115.143,206667,2004-03-23,29
1GqlvSEtMx5xbGptxOTTyk,0.421,0.677,4,-6.183,1,0.0343,0.000989,9.65e-05,0.211,0.683,127.67,303587,1976,70
65GEF0aUhX0lxp2iy0ICpd,0.422,0.264,10,-11.064,1,0.0297,0.545,7.47e-05,0.105,0.196,131.196,286933,1968,35
4nTjkWK590oBDcnIxTr1mI,0.581,0.681,7,-4.469,1,0.0435,0.0472,0.0,0.104,0.634,176.034,256800,2009-01-01,57
01xc0Rvv19F2p2wno0KUF4,0.623,0.685,6,-11.515,0,0.0368,0.0201,6.38e-06,0.322,0.782,110.045,260333,1986-09-30,45
3oLullgZ9FsDo6O93nppku,0.483,0.504,11,-9.033,0,0.0329,0.0468,0.0,0.109,0.0808,135.018,261457,2004-01-01,41
2TEUBBJnnGAIKUsaRN8zM0,0.541,0.887,11,-4.845,1,0.0408,0.0504,0.0,0.188,0.342,114.257,239907,2001-01-01,27
0twDv3VF3vMJhLoUxpSQoo,0.438,0.497,7,-10.149,0,0.0347,0.0738,0.00738,0.659,0.244,114.687,184787,1974,22
7056gVvC7P3PpltHgippd2,0.451,0.433,7,-9.189,1,0.0291,0.241,0.0,0.472,0.832,96.287,161973,1967-01-01,56
13xKh7WqwxzEFYhYCJJwHg,0.73,0.756,9,-7.509,0,0.0492,0.0469,0.00333,0.235,0.827,123.604,259560,1999-10-08,47
2R3E4xKmy7lyieBKONkIMT,0.482,0.471,10,-13.873,0,0.0334,0.181,0.00167,0.112,0.342,88.557,316053,1979-10-01,51
7shVwhUdVbHpykOfbzvDc1,0.693,0.201,1,-9.903,1,0.0288,0.9,0.0,0.112,0.679,100.836,263480,1971-06-22,68
7dbLkxAgqr1mDBTnpUM2Pe,0.9,0.365,1,-13.787,1,0.324,0.261,3.54e-05,0.186,0.744,97.199,311467,1989-01-01,25
4xISjdYpFEMsAFC2ax7OVE,0.743,0.485,0,-9.604,1,0.0452,0.821,0.0,0.0817,0.512,101.975,196907,2009-07-20,57
04f1rOkeyOqYQQzPJZk9JS,0.499,0.201,11,-12.145,1,0.0276,0.818,1.38e-06,0.143,0.234,72.139,298237,1993-04-20,47
08YEGpKt2LHJ0URCXKHEie,0.329,0.167,0,-13.103,1,0.0296,0.913,9.56e-05,0.0921,0.0995,74.174,219227,2006-11-07,58
4hZGQQRphhGdjyMlJINBDI,0.415,0.15,4,-18.762,0,0.0513,0.849,0.0,0.13,0.223,163.726,177773,2005-08-23,41
3ZIBZP276sFN3VZNY2hj5D,0.721,0.54,0,-5.095,1,0.0581,0.401,3.11e-06,0.067,0.697,82.99,202533,2000-01-01,36
45oVrneg2MiwAA74KgmtBj,0.328,0.952,1,-4.037,1,0.0635,1.12e-05,0.000334,0.0721,0.535,139.295,671573,1998-11-24,38
6OSyCAmXT4Gkd3OQ2aPOaF,0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,347760,1990,62
1EWsVHU4FNAdtN4R8FETag,0.793,0.5,6,-13.108,0,0.0319,0.028,1.96e-05,0.186,0.833,123.017,243160,1995,72
1t2Hq2WIBcZINOEnK6mdJG,0.547,0.693,0,-8.786,1,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,239227,1998-07-13,67
397fxHew7NyjryGWGr1Imy,0.59,0.438,6,-12.594,0,0.0508,0.292,0.00216,0.103,0.727,83.506,250867,1975-05-22,52
1UDKwsOU1jf6bPU4uyHD8u,0.602,0.811,0,-5.405,1,0.102,0.252,0.0,0.783,0.631,77.997,215800,2009-01-01,39
7vKHA6jZ7BvB7OBGJYEhrm,0.453,0.913,11,-3.779,0,0.0568,0.00403,0.0394,0.0823,0.688,126.207,212760,2009-01-26,33
4ACeTkox0JZlgYt8KBXojv,0.51,0.405,9,-7.833,1,0.0306,0.116,0.0,0.359,0.467,82.577,215507,1996,29
3xSu3S8v206qwhob9N2LGJ,0.705,0.575,2,-9.518,1,0.0381,0.215,2.09e-05,0.12,0.596,143.8,274667,1992-01-01,42
5I3hQNKjCwalENrab1SBtt,0.606,0.344,1,-9.944,1,0.0403,0.782,0.0,0.132,0.517,80.829,121213,2007-01-01,47
0ZM1QUZ2ay0JFnJK6isHj6,0.72,0.517,6,-9.782,1,0.0233,0.364,0.000333,0.208,0.506,95.659,271800,1994,25
2V8FnzDA3T6Jrc19HlHy9Z,0.751,0.422,0,-14.807,1,0.0305,0.179,0.000294,0.0595,0.715,123.934,312133,1987-01-01,45
71MrVsb0pbIDpFOlYCVIhE,0.232,0.957,9,-5.506,1,0.117,0.000206,0.00441,0.0317,0.308,80.745,288867,1995-03-19,40
3DsAr2P79xRE1GnfYVu5JE,0.229,0.95,6,-6.885,1,0.293,2.87e-05,0.689,0.0878,0.262,132.633,409707,2008-05-13,3
4G1rzFZNDcReeg9BOpNimT,0.43,0.14,0,-16.378,1,0.0286,0.759,0.000508,0.121,0.145,93.613,242974,2006-03-06,51
7p9dd71JR2ucoAuO1Sy0VZ,0.546,0.931,0,-6.344,1,0.0341,0.000299,2.92e-05,0.11,0.643,125.495,204893,1998-01-01,67
2takcwOaAZWiXQijPHIx7B,0.585,0.842,9,-5.883,0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,237040,2004-03-23,68
12uMvGcg1NwXDRGnmxiANm,0.634,0.474,9,-9.031,1,0.0234,0.277,3.78e-06,0.167,0.214,94.302,212040,1988,33
6aWrQuLEvVxUUKQQLxGwc9,0.443,0.86,5,-4.151,0,0.0367,0.00355,1.29e-06,0.105,0.421,156.138,256333,2003-06-11,26
4WBmkMJyWubRXRLYk8t9SI,0.894,0.507,7,-6.945,1,0.0564,0.221,0.0661,0.0642,0.916,114.216,149387,2009-11-13,50
2BDRHFw5170t2kRHD3uEMU,0.731,0.707,0,-9.79,0,0.0769,0.0596,0.00654,0.264,0.838,200.306,271400,1992-11-13,40
3xsOtNxtBW0oTI1OWKAzTm,0.7,0.33,5,-9.027,1,0.0303,0.719,8.6e-05,0.136,0.524,98.605,178333,1964,62
1Ih8AADC6V18kLWBD4vVDs,0.526,0.561,7,-6.65,1,0.0294,0.145,0.0,0.188,0.246,108.565,265973,1997-01-09,38
3oCPTV2y4dHOl8dcMxRr6Q,0.425,0.355,3,-13.584,1,0.0265,0.429,7.71e-05,0.101,0.501,176.981,257600,1989-01-01,41
4SGBuq37Ol4HJr7pQqFMKa,0.629,0.795,6,-6.02,1,0.0278,0.136,5.44e-06,0.132,0.6,110.583,190080,1965,66
6enR2PAZd7LUMMwQb4ciuh,0.604,0.538,10,-6.285,1,0.0228,0.256,0.0,0.088,0.446,85.332,270787,1988-01-19,46
39UBI9v5MLFqR0XLHQuiMi,0.905,0.877,11,-6.153,0,0.263,0.0049,0.0,0.0458,0.908,96.31,265733,1987,21
5FGmYA5afqYB5SmZA8wHHj,0.296,0.941,9,-8.932,1,0.108,2.84e-05,0.0795,0.0722,0.329,109.718,218507,1982,11
0j9iv7tRpEpTGSGpkCMJve,0.236,0.376,2,-10.897,1,0.0341,0.704,0.000838,0.0606,0.342,125.903,222427,1967-08-05,36
15wj47tE34wiwaJTDtcZgr,0.459,0.563,3,-7.888,1,0.034,0.145,0.000353,0.0573,0.572,127.193,198973,1996,35
4GbnjrrobeVLCl1FQ5C0OY,0.622,0.737,2,-9.296,1,0.0289,0.0349,4.6e-06,0.318,0.742,130.255,310400,1988,51
4hf0hL4kWyjWztZzVsM39V,0.612,0.557,9,-5.757,1,0.0289,0.175,7.65e-05,0.0359,0.242,126.533,297307,2002-08-08,63
0LzrhCZFXW94Y8nwtTuRlw,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,199853,2004-11-23,68
3xl7PsO7Hzuig6To9FgDm6,0.663,0.746,2,-3.567,0,0.0321,0.0697,0.0,0.0929,0.325,102.847,257427,2004,60
53JVccC2wl0fHZITJKzkKp,0.296,0.931,1,-5.612,0,0.138,3.13e-05,0.251,0.168,0.222,119.465,184480,2012-08-14,3
6hs3SDnbO3f6VQuPO4KBEb,0.5,0.681,0,-9.556,1,0.0672,0.114,4.01e-05,0.139,0.745,119.46,263333,1996-11-12,73
286rYNeBEuNKAf0XGG3VOi,0.843,0.336,1,-9.412,0,0.0642,0.123,0.00683,0.0815,0.621,119.991,302560,1996-10-08,29
0zpmJNXSpRwY42jOyWPxgQ,0.759,0.885,2,-5.114,0,0.21,0.17,0.0,0.302,0.574,96.238,151133,2004-07-13,54
6n6EXIwLtNwe4u4CFzENYm,0.541,0.675,10,-6.136,1,0.192,0.446,0.0,0.107,0.686,91.09,246920,1997-09-01,62
1jMaB19DiVR8OihLSuYFOt,0.457,0.902,7,-5.624,1,0.0313,2.17e-05,0.196,0.258,0.834,92.711,246920,1994-03-09,68
4pBfU4RSvH0NzjEr2OgjWn,0.4,0.907,5,-4.956,1,0.101,4.1e-05,0.000472,0.151,0.413,162.626,264547,2001,52
1vaUxfrERQIQfJ1wBTmeRE,0.944,0.477,6,-7.331,0,0.33,0.00311,6.81e-05,0.109,0.737,127.965,227933,2009-01-01,50
2gpLU5dhDI62Oo5I3kzJTZ,0.633,0.611,4,-8.583,0,0.0451,0.495,0.0,0.41,0.796,110.409,139333,2000-10-03,32
222TScMmzaZ0IdkvbLoin2,0.643,0.838,0,-8.063,0,0.0456,0.0523,6.18e-05,0.328,0.923,127.61,413067,1975-11-01,53
7FUc1xVSKvABmVwI6kS5Y4,0.486,0.467,8,-10.765,1,0.0287,0.359,0.0,0.11,0.286,157.532,241627,1990,38
2qjqtLmX0FLTwdG8aBHH90,0.473,0.421,3,-10.234,0,0.0558,0.757,0.0,0.145,0.682,161.584,144373,1992-11-06,52
1RpwT1iSdXkKRBzndUEJOK,0.704,0.598,9,-10.292,1,0.0339,0.259,0.000198,0.099,0.833,128.096,225640,2004-10-29,38
4CweiauaPTUGZkGEq448KL,0.579,0.988,6,-4.255,1,0.0881,0.000384,0.0164,0.0709,0.34,122.018,231173,2005-06-20,30
603N4XGJUTbK760GLCvIIs,0.601,0.095,1,-18.478,1,0.0374,0.93,0.000285,0.116,0.672,122.975,144933,1993-01-01,55
4PxzGOH79jcmmldKgoI9sB,0.271,0.31,0,-7.967,1,0.0309,0.725,1.99e-06,0.119,0.16,169.614,214733,2002-08-20,53
70wYA8oYHoMzhRRkARoMhU,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,220427,2006-10-02,76
6bezdFWi0vGP6HtCSxhgr4,0.712,0.418,9,-16.035,1,0.0333,0.445,0.0,0.0595,0.967,117.282,164667,1979,32
768YahmAf7ZnbUeWPFp72u,0.345,0.986,11,-3.666,1,0.196,0.000209,0.0374,0.274,0.211,122.483,237987,2006-08-08,32
5gRcv46AMTrosmTOqrOV3Q,0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589,151893,1993-09-21,64
18bZGZU0wZ2lV1SEDoXqqr,0.463,0.553,6,-14.648,1,0.0465,0.573,3.66e-05,0.315,0.715,100.608,215987,1970-01-01,34
5frNnyWkKzKdiKPLhkdY9L,0.338,0.974,2,-2.426,1,0.0648,0.00017,0.00104,0.0271,0.459,135.472,315507,2008-08-22,55
5c33j1xFVOL4G24zxYhssB,0.632,0.59,5,-10.206,1,0.0305,0.346,0.0,0.24,0.953,130.287,172733,1966,65
21pySLskKIKrhDziCX5ojQ,0.671,0.685,11,-5.762,0,0.05,0.00165,0.0,0.398,0.368,118.449,245680,2008-09-23,71
67Hna13dNDkZvBpTXRIaOJ,0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,330773,1998-01-01,69
1hVEHu6SemMvlYAP5MWkDj,0.248,0.22,7,-10.768,0,0.0299,0.94,0.00197,0.109,0.191,71.377,242040,2006-09-26,32
1fvlJQrm3yoN2TpKH5FgiR,0.496,0.62,4,-7.458,0,0.0265,0.00386,1.47e-06,0.114,0.279,140.06,384013,1994-06-03,61
27EF60TsQ7BkTPrq2uMRxV,0.823,0.725,10,-3.426,0,0.22,0.0506,0.0,0.19,0.808,95.047,186240,2005-01-01,36
71lXNAROGX1zo6tX0MSnCS,0.647,0.901,7,-5.138,1,0.0437,0.0172,1.35e-06,0.0527,0.581,118.957,250040,2004-05-18,50
35Kn42HJIsuLVcWlKbuW58,0.492,0.773,0,-2.886,1,0.124,0.0294,0.0,0.101,0.249,82.514,220200,2007-04-17,16
5RJyX7ZuBwTQeQgyxGqb7M,0.471,0.308,2,-7.449,1,0.0285,0.731,0.0,0.122,0.292,167.669,216947,2008-10-07,39
65V56IbZLtx57pqU6c6gWv,0.805,0.422,1,-13.546,1,0.302,0.0112,0.0,0.351,0.88,77.086,221067,1990-03-16,42
3mCeeoBvTTpg8Xy2Wuvirw,0.204,0.837,5,-7.618,1,0.0676,0.281,0.00405,0.291,0.392,171.514,590000,1977-10-21,60
3I146zX9C45E4BiDc7Bfts,0.275,0.226,3,-16.162,1,0.0363,0.646,1.29e-05,0.14,0.156,81.55,264787,1973-08-28,39
7qqfOOpaznhA6ufItfYovr,0.267,0.503,6,-6.107,0,0.0352,0.0227,0.0,0.0658,0.137,145.141,471573,2017-08-25,53
28s5iRbX62GZG2ReZTLKDa,0.48,0.298,6,-13.477,1,0.0356,0.732,0.00295,0.1,0.0556,128.022,230173,1971,56
3XKIUb7HzIF1Vu9usunMzc,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,261973,1999-06-15,68
65jrjEhWfAvysKfnojk1i0,0.747,0.226,7,-13.635,1,0.0415,0.908,0.000168,0.107,0.778,123.789,161960,1964-06-01,69
6tBnLpw8NNAIgOthHyLgHv,0.541,0.545,2,-9.595,1,0.0409,0.183,0.00383,0.0527,0.705,77.383,196867,1973-01-01,45
7H7cWKQa3KpySFitL8bSkc,0.658,0.325,9,-17.557,1,0.0282,0.712,0.00261,0.158,0.483,107.456,255880,1979-10-19,50
69kv8axFs4ibohpVQENLeP,0.238,0.792,2,-13.759,1,0.0502,2.09e-06,0.913,0.2,0.542,104.052,127800,1988,26
4Tl4VvSCg8vQVWEaOTY3Lj,0.595,0.987,6,-4.417,1,0.0516,3.06e-05,4.44e-05,0.0902,0.232,126.936,190947,2003-10-20,32
5uES1C2NgkdrNHiCwf9jRr,0.595,0.643,5,-9.275,1,0.0365,0.76,0.0,0.538,0.73,135.633,158040,1964-08-31,69
4yYaokH8Owb9bBq84Eba57,0.58,0.718,2,-9.035,1,0.0266,0.0113,0.00102,0.0815,0.462,102.734,246533,1992-01-01,51
6hopzKZhj7PJd0znnTN31I,0.27,0.987,11,-7.764,0,0.0822,0.000523,0.85,0.0791,0.271,93.667,237920,2004,10
0Ui05Ov0s4PnRc4JI3Pilg,0.586,0.777,5,-6.185,0,0.0303,4.78e-05,0.00147,0.0729,0.424,143.339,220468,1998-01-01,65
3JY8XOrpQwh217mZfraYs9,0.673,0.498,9,-9.491,1,0.0252,0.123,0.0461,0.0543,0.869,88.912,211612,2013-12-12,43
5kg3IDs4L6N4zHNrAsuQgz,0.575,0.596,4,-9.704,1,0.0251,0.216,0.0,0.107,0.614,93.828,205000,1993-01-01,37
5fu5vl7owT5ny0ry2Bema2,0.605,0.855,0,-5.25,1,0.047,0.0183,0.00404,0.242,0.694,172.275,207640,1985-10-09,48
1LGqJ3nvxpVXDWpEzq4DJD,0.504,0.0644,2,-14.754,0,0.0408,0.972,4.36e-06,0.174,0.403,106.994,181440,1933,62
1ZKKdGaFNy2dOMHRgkW93Y,0.913,0.671,1,-7.385,1,0.303,0.341,0.0,0.645,0.867,117.991,241587,2009-11-03,48
1zaw74dNiK5m80JAN3PjqF,0.452,0.402,2,-13.883,1,0.0321,0.84,0.619,0.747,0.768,107.382,124533,2013-05-10,13
46pW0poQYEb2bVaqozGO59,0.344,0.769,5,-9.112,0,0.0606,0.261,0.000122,0.335,0.923,126.318,334387,1973-08-21,57
5RaWVWfMPeVm3dg3RuUWPY,0.139,0.98,7,-3.038,0,0.128,5.88e-06,0.000346,0.0976,0.122,159.927,296787,2006-07-13,18
